acc_x,acc_y,angle,speed
-0.028,-0.04,296.4,86.8
-0.014,-0.019,296.4,86.8
-0.007,0.004,296.4,86.8
0.012,-0.0,296.4,86.8
0.022,-0.005,296.4,86.8
-0.037,-0.027,296.4,86.8
-0.067,0.001,296.4,86.8
0.01,0.002,297.8,88.4
0.029,-0.008,297.8,88.4
-0.081,-0.007,297.8,88.4
-0.161,-0.031,297.8,88.4
-0.018,-0.004,297.8,88.4
0.059,0.014,297.8,88.4
0.042,0.016,297.8,88.4
-0.013,-0.003,297.8,88.4
-0.021,0.009,297.8,88.4
-0.021,-0.0,297.8,88.4
0.024,0.001,301.3,87.0
-0.015,0.025,301.3,87.0
-0.05,-0.0,301.3,87.0
-0.056,-0.014,301.3,87.0
-0.035,0.008,301.3,87.0
-0.009,0.016,301.3,87.0
-0.01,0.013,301.3,87.0
0.005,0.003,301.3,87.0
0.003,-0.007,301.3,87.0
0.004,0.003,301.3,87.0
-0.008,0.005,304.8,87.6
-0.009,-0.002,304.8,87.6
-0.031,0.006,304.8,87.6
-0.023,-0.004,304.8,87.6
-0.039,0.009,304.8,87.6
-0.073,0.002,304.8,87.6
-0.018,0.008,304.8,87.6
0.02,-0.011,304.8,87.6
0.015,-0.022,304.8,87.6
-0.016,-0.002,304.8,87.6
-0.069,-0.027,306.9,89.1
-0.015,-0.038,306.9,89.1
-0.004,-0.045,306.9,89.1
0.007,-0.021,306.9,89.1
0.006,-0.019,306.9,89.1
0.006,-0.019,306.9,89.1
0.009,0.002,306.9,89.1
-0.032,0.022,306.9,89.1
-0.047,0.002,306.9,89.1
-0.005,0.011,306.9,89.1
0.003,-0.019,310.1,90.2
-0.014,0.066,310.1,90.2
-0.01,0.005,310.1,90.2
-0.067,-0.018,310.1,90.2
-0.069,-0.043,310.1,90.2
-0.105,-0.045,310.1,90.2
-0.07,0.01,310.1,90.2
-0.026,-0.015,310.1,90.2
0.046,-0.008,310.1,90.2
0.066,0.017,310.1,90.2
0.054,-0.024,312.2,90.9
0.059,-0.034,312.2,90.9
-0.042,-0.023,312.2,90.9
-0.045,-0.027,312.2,90.9
-0.052,-0.012,312.2,90.9
-0.035,0.023,312.2,90.9
0.003,0.012,312.2,90.9
0.018,-0.003,312.2,90.9
0.001,-0.006,312.2,90.9
-0.015,0.02,312.2,90.9
0.024,0.01,315.0,90.4
-0.03,0.038,315.0,90.4
-0.026,0.024,315.0,90.4
-0.041,0.056,315.0,90.4
-0.0,0.045,315.0,90.4
-0.012,0.048,315.0,90.4
-0.035,0.045,315.0,90.4
-0.021,0.027,315.0,90.4
0.02,0.033,315.0,90.4
0.052,0.058,317.1,89.9
0.033,0.015,317.1,89.9
-0.012,0.015,317.1,89.9
-0.021,-0.008,317.1,89.9
-0.013,0.005,317.1,89.9
-0.013,-0.024,317.1,89.9
-0.02,-0.008,317.1,89.9
-0.015,-0.003,317.1,89.9
0.009,-0.026,317.1,89.9
0.004,-0.016,317.1,89.9
-0.031,-0.005,319.6,89.3
-0.021,-0.013,319.6,89.3
-0.028,-0.027,319.6,89.3
-0.04,-0.028,319.6,89.3
-0.001,-0.012,319.6,89.3
-0.009,-0.003,319.6,89.3
0.006,-0.015,319.6,89.3
-0.002,0.01,319.6,89.3
-0.019,0.027,319.6,89.3
-0.008,0.018,319.6,89.3
0.027,0.012,322.0,90.1
-0.002,0.024,322.0,90.1
0.004,0.01,322.0,90.1
-0.023,0.018,322.0,90.1
-0.015,-0.003,322.0,90.1
-0.021,-0.014,322.0,90.1
-0.015,-0.019,322.0,90.1
-0.003,-0.024,322.0,90.1
-0.018,-0.021,322.0,90.1
-0.083,0.015,322.0,90.1
-0.035,-0.039,324.8,91.6
0.004,-0.03,324.8,91.6
-0.014,-0.07,324.8,91.6
-0.064,-0.032,324.8,91.6
-0.037,-0.033,324.8,91.6
-0.038,-0.01,324.8,91.6
0.008,-0.051,324.8,91.6
-0.048,-0.019,324.8,91.6
-0.036,-0.018,324.8,91.6
0.003,-0.015,324.8,91.6
-0.057,0.001,326.6,92.2
-0.037,-0.011,326.6,92.2
-0.004,-0.004,326.6,92.2
-0.012,0.013,326.6,92.2
-0.014,-0.012,326.6,92.2
-0.054,0.011,326.6,92.2
-0.003,-0.032,326.6,92.2
-0.01,0.003,326.6,92.2
-0.027,0.016,326.6,92.2
-0.032,-0.018,326.6,92.2
-0.034,-0.022,329.1,93.6
-0.015,-0.013,329.1,93.6
0.015,-0.005,329.1,93.6
-0.005,-0.029,329.1,93.6
-0.041,0.025,329.1,93.6
-0.082,-0.003,329.1,93.6
0.006,-0.017,329.1,93.6
-0.022,-0.012,329.1,93.6
-0.018,-0.015,329.1,93.6
-0.024,0.013,329.1,93.6
-0.032,0.001,331.5,94.0
0.025,-0.018,331.5,94.0
-0.033,0.013,331.5,94.0
-0.014,-0.02,331.5,94.0
-0.005,-0.009,331.5,94.0
-0.03,-0.008,331.5,94.0
-0.011,-0.053,331.5,94.0
-0.011,-0.013,331.5,94.0
-0.059,-0.005,331.5,94.0
0.001,-0.006,331.5,94.0
-0.004,-0.015,332.6,94.1
-0.024,-0.014,332.6,94.1
-0.065,0.008,332.6,94.1
-0.012,0.015,332.6,94.1
-0.016,0.01,332.6,94.1
0.003,-0.003,332.6,94.1
-0.018,-0.011,332.6,94.1
-0.056,0.026,332.6,94.1
-0.017,-0.012,332.6,94.1
0.001,-0.016,332.6,94.1
-0.026,-0.002,333.3,94.4
-0.021,0.003,333.3,94.4
0.013,-0.016,333.3,94.4
0.003,0.003,333.3,94.4
-0.038,-0.011,333.3,94.4
-0.032,-0.016,333.3,94.4
-0.054,-0.035,333.3,94.4
-0.019,-0.03,333.3,94.4
-0.016,-0.022,333.3,94.4
-0.044,-0.033,333.3,94.4
0.012,-0.013,333.3,94.4
-0.056,0.039,333.3,94.4
-0.07,0.031,333.3,94.4
-0.056,-0.022,333.3,94.4
-0.035,-0.014,333.3,94.4
-0.019,0.03,333.3,94.4
0.038,0.035,333.3,94.4
0.01,-0.013,333.3,94.4
-0.054,0.015,333.3,94.4
-0.018,-0.001,333.3,92.4
-0.014,-0.04,333.3,92.4
-0.048,-0.033,333.3,92.4
-0.043,-0.016,333.3,92.4
0.031,-0.015,333.3,92.4
-0.009,0.002,333.3,92.4
-0.07,0.015,333.3,92.4
-0.049,0.006,333.3,92.4
0.022,-0.011,333.3,92.4
0.024,0.016,333.3,92.4
0.017,0.006,332.9,91.3
-0.033,0.001,332.9,91.3
0.003,-0.015,332.9,91.3
-0.007,0.003,332.9,91.3
-0.005,-0.018,332.9,91.3
-0.048,0.023,332.9,91.3
0.003,-0.031,332.9,91.3
-0.047,-0.029,332.9,91.3
0.006,-0.033,332.9,91.3
-0.058,-0.027,332.9,91.3
0.001,-0.013,332.2,90.7
-0.013,-0.027,332.2,90.7
-0.037,-0.022,332.2,90.7
-0.014,-0.047,332.2,90.7
0.037,-0.067,332.2,90.7
0.033,-0.064,332.2,90.7
-0.085,-0.059,332.2,90.7
-0.032,-0.046,332.2,90.7
0.019,-0.064,332.2,90.7
0.056,-0.079,331.5,89.1
-0.042,-0.052,331.5,89.1
-0.069,-0.049,331.5,89.1
0.034,-0.042,331.5,89.1
0.027,-0.04,331.5,89.1
-0.014,-0.045,331.5,89.1
-0.021,-0.043,331.5,89.1
-0.021,-0.031,331.5,89.1
-0.034,-0.05,331.5,89.1
-0.023,-0.042,331.5,89.1
0.01,-0.058,331.5,89.1
-0.021,-0.023,331.2,87.9
-0.035,0.003,331.2,87.9
0.019,-0.014,331.2,87.9
0.021,-0.025,331.2,87.9
0.042,-0.018,331.2,87.9
-0.011,-0.019,331.2,87.9
0.0,-0.03,331.2,87.9
-0.026,0.01,331.2,87.9
-0.011,0.002,331.2,87.9
-0.073,0.004,331.2,87.9
0.007,-0.035,330.5,87.4
-0.022,-0.011,330.5,87.4
-0.05,0.012,330.5,87.4
0.027,0.002,330.5,87.4
-0.005,0.001,330.5,87.4
-0.026,-0.018,330.5,87.4
0.036,-0.007,330.5,87.4
0.063,-0.008,330.5,87.4
0.001,-0.009,330.5,87.4
-0.035,-0.001,329.4,86.6
-0.064,-0.0,329.4,86.6
0.014,-0.043,329.4,86.6
-0.072,-0.02,329.4,86.6
-0.058,-0.036,329.4,86.6
-0.067,-0.045,329.4,86.6
-0.002,-0.015,329.4,86.6
0.029,-0.05,329.4,86.6
-0.026,-0.033,329.4,86.6
-0.077,-0.022,329.4,86.6
0.028,-0.036,329.4,86.6
0.051,-0.042,328.4,85.8
-0.074,-0.011,328.4,85.8
0.001,-0.026,328.4,85.8
0.0,-0.025,328.4,85.8
-0.04,-0.024,328.4,85.8
0.026,-0.034,328.4,85.8
-0.0,-0.01,328.4,85.8
-0.007,-0.004,328.4,85.8
-0.015,0.008,328.4,85.8
-0.059,-0.045,328.4,85.8
-0.138,-0.044,326.2,86.1
-0.087,-0.02,326.2,86.1
0.105,-0.026,326.2,86.1
0.132,-0.021,326.2,86.1
-0.001,-0.02,326.2,86.1
-0.064,0.032,326.2,86.1
-0.073,0.025,326.2,86.1
-0.038,0.006,326.2,86.1
0.049,-0.005,326.2,86.1
0.051,0.024,324.1,84.3
0.034,0.036,324.1,84.3
0.028,0.032,324.1,84.3
0.007,0.023,324.1,84.3
-0.049,0.031,324.1,84.3
-0.13,0.002,324.1,84.3
-0.145,0.021,324.1,84.3
-0.133,-0.04,324.1,84.3
0.066,-0.0,324.1,84.3
0.124,0.006,324.1,84.3
0.031,-0.002,322.0,83.4
0.004,0.022,322.0,83.4
0.035,-0.001,322.0,83.4
0.016,0.009,322.0,83.4
-0.061,0.027,322.0,83.4
-0.033,0.008,322.0,83.4
0.036,-0.001,322.0,83.4
0.031,-0.009,322.0,83.4
-0.015,0.009,322.0,83.4
-0.031,0.028,322.0,83.4
-0.059,0.016,320.6,83.8
-0.062,-0.02,320.6,83.8
-0.041,-0.013,320.6,83.8
0.025,-0.015,320.6,83.8
-0.015,0.006,320.6,83.8
0.017,0.006,320.6,83.8
0.059,-0.006,320.6,83.8
-0.004,0.027,320.6,83.8
0.002,0.0,320.6,83.8
0.013,-0.005,320.6,83.8
0.02,-0.035,319.6,84.2
-0.001,-0.007,319.6,84.2
-0.009,0.012,319.6,84.2
0.009,-0.003,319.6,84.2
-0.063,-0.039,319.6,84.2
0.027,-0.078,319.6,84.2
0.015,0.019,319.6,84.2
-0.003,-0.096,319.6,84.2
-0.072,-0.011,319.6,84.2
-0.021,-0.024,319.6,84.2
-0.04,0.007,318.5,84.5
-0.023,-0.03,318.5,84.5
0.048,-0.031,318.5,84.5
0.056,0.004,318.5,84.5
0.002,-0.011,318.5,84.5
-0.037,-0.022,318.5,84.5
-0.063,-0.008,318.5,84.5
-0.023,-0.004,318.5,84.5
0.0,0.009,318.5,84.5
-0.059,0.001,318.5,84.5
-0.096,-0.011,316.8,84.2
-0.039,0.003,316.8,84.2
0.035,-0.017,316.8,84.2
0.077,-0.022,316.8,84.2
0.066,-0.015,316.8,84.2
-0.04,0.01,316.8,84.2
0.003,0.013,316.8,84.2
0.047,-0.006,316.8,84.2
-0.026,-0.006,316.8,84.2
-0.077,0.0,316.8,84.2
-0.098,0.023,315.0,84.2
-0.061,0.016,315.0,84.2
0.058,-0.01,315.0,84.2
0.015,0.007,315.0,84.2
0.011,0.005,315.0,84.2
-0.009,0.015,315.0,84.2
-0.063,0.021,315.0,84.2
-0.042,0.022,315.0,84.2
-0.033,0.014,315.0,84.2
-0.034,0.005,315.0,84.2
-0.046,0.022,313.9,84.7
0.07,0.014,313.9,84.7
-0.006,-0.003,313.9,84.7
-0.006,0.006,313.9,84.7
0.084,0.01,313.9,84.7
0.008,0.0,313.9,84.7
-0.08,0.025,313.9,84.7
-0.103,0.015,313.9,84.7
-0.062,0.032,313.9,84.7
-0.017,0.029,313.9,84.7
-0.002,0.046,312.5,85.3
0.01,0.043,312.5,85.3
-0.008,0.027,312.5,85.3
-0.0,0.025,312.5,85.3
0.029,0.011,312.5,85.3
0.026,0.017,312.5,85.3
-0.08,0.012,312.5,85.3
-0.025,0.019,312.5,85.3
-0.015,0.031,312.5,85.3
-0.009,0.026,312.5,85.3
0.008,0.008,311.1,85.2
-0.02,0.004,311.1,85.2
-0.07,-0.025,311.1,85.2
-0.053,-0.003,311.1,85.2
-0.032,-0.014,311.1,85.2
0.004,-0.029,311.1,85.2
-0.069,-0.008,311.1,85.2
-0.049,0.001,311.1,85.2
0.022,-0.007,311.1,85.2
0.016,-0.002,311.1,85.2
-0.049,-0.001,309.4,85.8
-0.016,-0.056,309.4,85.8
-0.021,0.024,309.4,85.8
-0.061,-0.007,309.4,85.8
-0.018,-0.023,309.4,85.8
-0.035,0.011,309.4,85.8
-0.013,-0.001,309.4,85.8
-0.018,0.013,309.4,85.8
0.003,0.01,309.4,85.8
-0.007,0.016,309.4,85.8
-0.022,0.003,307.3,86.0
0.004,-0.012,307.3,86.0
-0.059,0.011,307.3,86.0
-0.031,0.002,307.3,86.0
-0.019,0.015,307.3,86.0
0.018,0.012,307.3,86.0
-0.006,0.01,307.3,86.0
-0.044,0.019,307.3,86.0
-0.117,0.023,307.3,86.0
-0.174,0.037,307.3,86.0
-0.07,0.019,306.6,86.7
0.098,-0.004,306.6,86.7
0.085,-0.003,306.6,86.7
-0.014,0.048,306.6,86.7
-0.05,0.036,306.6,86.7
-0.034,0.024,306.6,86.7
-0.056,0.002,306.6,86.7
-0.045,0.007,306.6,86.7
-0.003,-0.002,306.6,86.7
0.006,-0.015,306.6,86.7
-0.03,0.017,304.8,86.0
-0.009,0.006,304.8,86.0
-0.042,0.025,304.8,86.0
-0.068,0.002,304.8,86.0
-0.036,0.016,304.8,86.0
-0.029,0.008,304.8,86.0
-0.014,0.014,304.8,86.0
-0.006,-0.009,304.8,86.0
-0.027,0.009,304.8,86.0
-0.037,0.026,304.8,86.0
0.008,-0.003,303.4,85.5
-0.025,-0.003,303.4,85.5
-0.035,-0.008,303.4,85.5
-0.054,0.022,303.4,85.5
-0.04,-0.006,303.4,85.5
-0.044,0.0,303.4,85.5
-0.051,0.002,303.4,85.5
-0.01,0.0,303.4,85.5
0.011,-0.015,303.4,85.5
-0.042,-0.026,303.4,85.5
-0.038,0.003,301.3,85.9
-0.013,-0.012,301.3,85.9
-0.036,-0.015,301.3,85.9
-0.067,0.003,301.3,85.9
-0.029,-0.006,301.3,85.9
0.004,-0.01,301.3,85.9
-0.044,-0.015,301.3,85.9
-0.048,-0.006,301.3,85.9
-0.029,-0.01,301.3,85.9
-0.034,-0.017,301.3,85.9
-0.051,-0.024,299.5,85.8
-0.043,-0.018,299.5,85.8
-0.014,-0.012,299.5,85.8
-0.027,-0.001,299.5,85.8
-0.054,0.033,299.5,85.8
-0.049,0.004,299.5,85.8
-0.009,-0.016,299.5,85.8
-0.029,0.004,299.5,85.8
-0.035,0.012,299.5,85.8
-0.035,0.012,299.5,85.8
-0.023,0.017,298.5,85.4
-0.022,0.015,298.5,85.4
-0.005,0.003,298.5,85.4
-0.043,0.022,298.5,85.4
-0.03,0.019,298.5,85.4
-0.001,-0.002,298.5,85.4
-0.012,0.02,298.5,85.4
-0.047,0.008,298.5,85.4
-0.019,-0.002,298.5,85.4
-0.01,0.015,298.5,85.4
-0.043,0.007,297.4,85.9
-0.039,0.001,297.4,85.9
-0.003,0.016,297.4,85.9
-0.042,0.014,297.4,85.9
-0.087,-0.003,297.4,85.9
-0.034,-0.015,297.4,85.9
-0.038,-0.026,297.4,85.9
-0.057,0.013,297.4,85.9
-0.034,-0.017,297.4,85.9
-0.016,0.005,297.4,85.9
-0.043,-0.026,295.7,85.9
-0.018,-0.03,295.7,85.9
-0.003,-0.001,295.7,85.9
0.003,0.014,295.7,85.9
-0.049,-0.004,295.7,85.9
-0.034,-0.005,295.7,85.9
-0.017,-0.009,295.7,85.9
-0.064,0.009,295.7,85.9
-0.004,0.014,295.7,85.9
-0.012,0.012,295.7,85.9
-0.018,-0.005,293.9,85.7
-0.021,0.007,293.9,85.7
-0.037,-0.002,293.9,85.7
0.005,-0.008,293.9,85.7
-0.016,0.016,293.9,85.7
-0.021,-0.001,293.9,85.7
-0.05,-0.009,293.9,85.7
-0.011,0.007,293.9,85.7
-0.013,-0.005,293.9,85.7
0.026,0.007,292.5,85.8
0.006,0.025,292.5,85.8
-0.004,0.008,292.5,85.8
0.004,-0.007,292.5,85.8
-0.025,-0.009,292.5,85.8
-0.068,-0.02,292.5,85.8
0.001,-0.022,292.5,85.8
0.039,0.015,292.5,85.8
0.0,0.003,292.5,85.8
-0.019,-0.013,292.5,85.8
-0.002,0.002,291.4,85.8
-0.023,0.024,291.4,85.8
-0.052,0.021,291.4,85.8
0.002,0.035,291.4,85.8
-0.011,0.011,291.4,85.8
-0.02,0.018,291.4,85.8
0.01,0.014,291.4,85.8
0.014,0.011,291.4,85.8
-0.012,0.01,291.4,85.8
-0.003,0.005,291.4,85.8
-0.007,0.019,290.0,85.9
-0.024,-0.012,290.0,85.9
-0.007,-0.009,290.0,85.9
-0.015,-0.001,290.0,85.9
-0.009,-0.002,290.0,85.9
-0.022,0.008,290.0,85.9
-0.009,-0.008,290.0,85.9
-0.006,0.004,290.0,85.9
-0.008,-0.002,290.0,85.9
-0.032,-0.001,290.0,85.9
-0.017,-0.01,288.3,85.9
-0.045,-0.008,288.3,85.9
-0.002,-0.016,288.3,85.9
0.02,-0.023,288.3,85.9
0.007,0.001,288.3,85.9
0.006,-0.028,288.3,85.9
0.005,-0.003,288.3,85.9
-0.024,0.009,288.3,85.9
0.006,0.0,288.3,85.9
0.006,0.019,288.3,85.9
-0.038,-0.007,286.9,84.8
-0.064,0.038,286.9,84.8
0.021,0.021,286.9,84.8
-0.037,0.01,286.9,84.8
-0.01,-0.012,286.9,84.8
0.002,-0.007,286.9,84.8
-0.006,-0.007,286.9,84.8
0.006,-0.001,286.9,84.8
-0.017,-0.007,286.9,84.8
-0.0,-0.008,286.9,84.8
0.002,-0.005,286.2,85.2
-0.017,0.007,286.2,85.2
-0.008,0.016,286.2,85.2
-0.02,0.016,286.2,85.2
-0.004,0.016,286.2,85.2
-0.009,0.016,286.2,85.2
-0.029,0.025,286.2,85.2
0.027,0.006,286.2,85.2
0.003,0.025,286.2,85.2
-0.029,0.03,286.2,85.2
-0.008,0.011,284.4,84.2
-0.004,0.015,284.4,84.2
-0.025,0.029,284.4,84.2
-0.023,0.011,284.4,84.2
-0.003,0.032,284.4,84.2
-0.016,0.014,284.4,84.2
-0.037,0.006,284.4,84.2
-0.025,0.004,284.4,84.2
-0.003,0.014,284.4,84.2
0.006,0.007,284.4,84.2
-0.011,0.005,282.0,86.0
-0.023,-0.006,282.0,86.0
0.02,-0.022,282.0,86.0
-0.026,-0.004,282.0,86.0
-0.039,-0.005,282.0,86.0
-0.036,0.007,282.0,86.0
0.002,0.011,282.0,86.0
0.002,-0.001,282.0,86.0
-0.031,0.011,282.0,86.0
0.005,0.0,282.0,86.0
-0.005,0.004,280.5,85.8
-0.029,0.029,280.5,85.8
0.027,-0.006,280.5,85.8
-0.017,0.006,280.5,85.8
-0.048,-0.024,280.5,85.8
-0.036,-0.014,280.5,85.8
-0.012,-0.017,280.5,85.8
0.03,-0.001,280.5,85.8
-0.002,0.002,280.5,85.8
-0.025,-0.009,280.5,85.8
0.009,-0.023,279.1,86.3
-0.046,0.0,279.1,86.3
-0.061,-0.006,279.1,86.3
-0.044,0.009,279.1,86.3
-0.02,-0.024,279.1,86.3
-0.026,0.017,279.1,86.3
0.064,-0.015,279.1,86.3
0.019,0.014,279.1,86.3
-0.019,0.008,279.1,86.3
-0.011,0.003,277.7,86.1
-0.021,-0.0,277.7,86.1
-0.037,0.007,277.7,86.1
-0.045,0.014,277.7,86.1
0.004,-0.01,277.7,86.1
0.012,0.005,277.7,86.1
0.004,0.017,277.7,86.1
0.061,0.004,277.7,86.1
-0.035,0.011,277.7,86.1
-0.076,0.008,277.7,86.1
-0.033,0.015,275.6,86.2
0.009,0.014,275.6,86.2
-0.035,0.003,275.6,86.2
-0.053,0.019,275.6,86.2
-0.007,0.016,275.6,86.2
-0.011,0.012,275.6,86.2
-0.04,0.015,275.6,86.2
-0.012,-0.004,275.6,86.2
0.021,-0.013,275.6,86.2
0.008,-0.014,275.6,86.2
-0.051,-0.02,275.6,86.2
-0.044,-0.018,274.9,84.4
-0.026,-0.007,274.9,84.4
0.038,-0.037,274.9,84.4
-0.044,-0.023,274.9,84.4
-0.047,-0.01,274.9,84.4
-0.004,0.002,274.9,84.4
-0.015,-0.009,274.9,84.4
-0.005,-0.001,274.9,84.4
-0.022,-0.026,274.9,84.4
0.02,-0.019,274.9,84.4
0.023,-0.015,273.5,86.2
0.032,-0.007,273.5,86.2
-0.018,0.027,273.5,86.2
-0.008,-0.01,273.5,86.2
-0.001,0.007,273.5,86.2
-0.018,0.013,273.5,86.2
0.025,-0.011,273.5,86.2
0.013,-0.01,273.5,86.2
-0.035,-0.003,273.5,86.2
-0.047,-0.023,273.5,86.2
-0.024,-0.062,272.1,85.8
-0.047,-0.008,272.1,85.8
0.005,0.005,272.1,85.8
0.05,-0.002,272.1,85.8
-0.013,0.04,272.1,85.8
-0.007,0.029,272.1,85.8
0.003,-0.015,272.1,85.8
0.005,-0.027,272.1,85.8
0.024,-0.038,272.1,85.8
-0.016,-0.019,272.1,85.8
-0.057,0.006,271.8,85.1
-0.052,0.002,271.8,85.1
-0.007,0.019,271.8,85.1
0.009,0.005,271.8,85.1
0.035,-0.015,271.8,85.1
-0.017,0.021,271.8,85.1
-0.051,0.014,271.8,85.1
-0.033,-0.001,271.8,85.1
-0.02,-0.053,271.8,85.1
-0.05,-0.024,271.4,84.3
-0.048,0.004,271.4,84.3
-0.054,-0.009,271.4,84.3
-0.074,-0.005,271.4,84.3
-0.023,-0.031,271.4,84.3
0.035,0.002,271.4,84.3
0.041,-0.014,271.4,84.3
0.005,0.0,271.4,84.3
0.017,-0.025,271.4,84.3
0.022,-0.003,271.4,84.3
-0.004,0.027,270.4,84.5
-0.068,-0.035,270.4,84.5
-0.071,0.001,270.4,84.5
0.024,-0.007,270.4,84.5
0.053,0.04,270.4,84.5
0.005,0.007,270.4,84.5
-0.045,0.022,270.4,84.5
-0.017,0.004,270.4,84.5
0.03,0.006,270.4,84.5
0.021,0.033,270.4,84.5
-0.004,0.03,269.6,84.2
0.034,0.024,269.6,84.2
-0.002,0.013,269.6,84.2
-0.079,0.024,269.6,84.2
-0.032,0.025,269.6,84.2
-0.028,0.008,269.6,84.2
0.015,0.029,269.6,84.2
-0.019,0.002,269.6,84.2
-0.009,-0.01,269.6,84.2
-0.013,0.01,269.6,84.2
0.035,0.011,269.3,83.9
-0.064,-0.007,269.3,83.9
-0.072,0.034,269.3,83.9
0.021,0.009,269.3,83.9
0.042,0.013,269.3,83.9
0.006,0.005,269.3,83.9
-0.036,0.017,269.3,83.9
-0.043,0.037,269.3,83.9
-0.004,0.029,269.3,83.9
0.02,0.014,270.0,83.7
-0.039,0.004,270.0,83.7
-0.002,0.005,270.0,83.7
0.004,0.019,270.0,83.7
-0.008,0.012,270.0,83.7
-0.06,0.05,270.0,83.7
-0.069,0.021,270.0,83.7
0.033,-0.019,270.0,83.7
0.046,-0.017,270.0,83.7
0.021,-0.009,270.0,83.7
0.005,-0.011,270.0,83.7
-0.004,-0.018,270.0,83.4
-0.031,0.002,270.0,83.4
-0.023,-0.003,270.0,83.4
-0.003,-0.007,270.0,83.4
0.024,-0.013,270.0,83.4
0.003,-0.008,270.0,83.4
-0.03,-0.012,270.0,83.4
-0.034,-0.003,270.0,83.4
-0.008,-0.011,270.0,83.4
0.012,-0.012,268.9,82.5
0.01,-0.023,268.9,82.5
0.002,-0.004,268.9,82.5
-0.002,-0.002,268.9,82.5
-0.033,0.006,268.9,82.5
-0.083,0.031,268.9,82.5
-0.049,0.026,268.9,82.5
0.015,0.033,268.9,82.5
0.019,0.003,268.9,82.5
-0.001,0.018,268.9,82.5
-0.008,0.025,270.0,82.5
0.019,-0.001,270.0,82.5
0.036,-0.013,270.0,82.5
-0.024,0.018,270.0,82.5
-0.081,0.011,270.0,82.5
-0.054,0.004,270.0,82.5
0.027,-0.01,270.0,82.5
0.02,-0.008,270.0,82.5
-0.012,0.002,270.0,82.5
-0.006,0.009,270.0,82.5
-0.01,0.032,269.3,82.9
0.01,0.015,269.3,82.9
-0.009,0.034,269.3,82.9
-0.024,0.03,269.3,82.9
-0.008,0.015,269.3,82.9
-0.013,0.015,269.3,82.9
-0.024,0.022,269.3,82.9
-0.02,0.019,269.3,82.9
-0.011,-0.0,269.3,82.9
-0.021,0.03,269.3,82.9
0.008,0.018,269.3,83.3
0.028,0.01,269.3,83.3
-0.01,0.015,269.3,83.3
0.024,0.015,269.3,83.3
-0.04,0.008,269.3,83.3
-0.017,0.021,269.3,83.3
0.022,0.012,269.3,83.3
-0.014,-0.002,269.3,83.3
-0.008,0.005,269.3,83.3
-0.0,0.023,269.3,83.3
-0.017,0.034,269.3,84.1
-0.018,0.021,269.3,84.1
-0.015,0.028,269.3,84.1
-0.02,-0.018,269.3,84.1
-0.034,0.02,269.3,84.1
-0.03,-0.004,269.3,84.1
-0.001,-0.031,269.3,84.1
-0.025,-0.012,269.3,84.1
0.034,-0.021,269.3,84.1
-0.016,0.007,269.3,84.1
-0.01,-0.016,269.3,84.9
-0.042,-0.004,269.3,84.9
-0.011,0.003,269.3,84.9
-0.048,-0.011,269.3,84.9
-0.023,0.001,269.3,84.9
0.049,-0.034,269.3,84.9
0.002,-0.025,269.3,84.9
-0.043,-0.006,269.3,84.9
-0.025,-0.008,269.3,84.9
0.028,-0.019,269.3,84.9
-0.028,0.024,270.4,84.9
0.015,0.028,270.4,84.9
-0.029,0.016,270.4,84.9
-0.023,0.001,270.4,84.9
-0.054,0.015,270.4,84.9
-0.028,0.037,270.4,84.9
0.04,0.019,270.4,84.9
0.023,0.003,270.4,84.9
0.038,0.004,270.4,84.9
-0.024,0.004,270.4,84.9
-0.04,0.001,268.9,85.2
0.008,-0.011,268.9,85.2
-0.02,0.021,268.9,85.2
-0.017,0.003,268.9,85.2
-0.01,-0.002,268.9,85.2
-0.004,0.006,268.9,85.2
-0.012,0.028,268.9,85.2
0.053,-0.026,268.9,85.2
0.015,0.005,268.9,85.2
-0.03,0.005,268.9,85.2
-0.051,-0.014,269.6,86.4
-0.04,-0.007,269.6,86.4
-0.035,0.008,269.6,86.4
-0.014,0.016,269.6,86.4
0.052,-0.006,269.6,86.4
0.036,0.011,269.6,86.4
-0.041,0.016,269.6,86.4
-0.005,-0.002,269.6,86.4
0.012,-0.001,269.6,86.4
-0.002,0.004,269.6,86.4
-0.033,-0.027,270.0,87.6
-0.045,0.004,270.0,87.6
0.05,-0.002,270.0,87.6
-0.011,-0.006,270.0,87.6
-0.047,-0.031,270.0,87.6
-0.061,0.006,270.0,87.6
0.008,-0.015,270.0,87.6
0.004,-0.019,270.0,87.6
0.004,-0.02,270.0,87.6
0.002,-0.007,270.0,87.6
0.018,-0.017,270.4,88.2
-0.013,0.007,270.4,88.2
-0.022,-0.014,270.4,88.2
-0.004,-0.007,270.4,88.2
0.025,-0.029,270.4,88.2
-0.024,-0.002,270.4,88.2
-0.007,-0.017,270.4,88.2
-0.002,0.0,270.4,88.2
-0.033,-0.02,270.4,88.2
-0.004,-0.02,270.4,88.2
-0.021,-0.018,269.6,89.2
-0.006,-0.008,269.6,89.2
-0.017,-0.019,269.6,89.2
0.025,-0.031,269.6,89.2
-0.035,0.006,269.6,89.2
-0.01,-0.017,269.6,89.2
-0.001,-0.004,269.6,89.2
0.015,-0.04,269.6,89.2
0.019,-0.028,269.6,89.2
0.007,-0.021,269.6,89.2
0.022,-0.019,268.9,89.7
