acc_x,acc_y,angle,speed
-0.063,0.016,345.6,82.3
-0.065,-0.004,345.6,82.3
-0.035,-0.002,345.6,82.3
-0.012,-0.016,345.6,82.3
-0.017,0.009,345.6,82.3
0.024,0.022,345.6,82.3
-0.009,0.01,344.9,82.6
-0.033,0.041,344.9,82.6
-0.015,-0.001,344.9,82.6
-0.023,0.011,344.9,82.6
0.016,0.013,344.9,82.6
-0.026,0.0,344.9,82.6
-0.023,0.007,344.9,82.6
-0.051,0.019,344.9,82.6
-0.026,0.054,344.9,82.6
-0.033,0.04,344.9,82.6
0.021,0.02,346.6,81.8
0.003,0.016,346.6,81.8
-0.023,0.022,346.6,81.8
-0.004,-0.003,346.6,81.8
-0.024,0.003,346.6,81.8
-0.052,0.03,346.6,81.8
0.003,0.008,346.6,81.8
0.008,-0.003,346.6,81.8
0.023,0.007,346.6,81.8
0.0,-0.007,346.6,81.8
-0.003,-0.012,346.3,82.8
-0.005,0.0,346.3,82.8
-0.023,0.003,346.3,82.8
-0.039,-0.001,346.3,82.8
-0.051,0.039,346.3,82.8
-0.033,0.016,346.3,82.8
-0.002,0.0,346.3,82.8
-0.025,0.018,346.3,82.8
-0.019,0.013,346.3,82.8
-0.01,0.022,346.3,82.8
0.009,0.005,345.9,83.1
-0.023,0.016,345.9,83.1
0.0,-0.015,345.9,83.1
-0.029,-0.001,345.9,83.1
0.019,0.015,345.9,83.1
-0.07,0.014,345.9,83.1
-0.021,0.04,345.9,83.1
-0.011,0.02,345.9,83.1
0.011,0.018,345.9,83.1
0.026,0.034,346.3,83.6
-0.064,0.058,346.3,83.6
-0.022,0.072,346.3,83.6
-0.056,0.038,346.3,83.6
-0.04,0.008,346.3,83.6
0.015,0.022,346.3,83.6
-0.019,0.011,346.3,83.6
0.016,0.011,346.3,83.6
-0.025,-0.005,346.3,83.6
-0.003,-0.026,346.3,83.6
-0.026,-0.018,346.3,84.0
-0.036,0.007,346.3,84.0
-0.048,-0.003,346.3,84.0
-0.009,-0.011,346.3,84.0
-0.005,-0.035,346.3,84.0
0.004,-0.038,346.3,84.0
-0.017,0.0,346.3,84.0
0.024,-0.003,346.3,84.0
0.003,-0.011,346.3,84.0
-0.014,-0.039,346.3,84.0
-0.014,-0.041,345.6,82.6
-0.03,-0.027,345.6,82.6
0.054,-0.002,345.6,82.6
-0.036,-0.027,345.6,82.6
-0.018,0.01,345.6,82.6
0.023,0.014,345.6,82.6
-0.026,-0.006,345.6,82.6
-0.019,-0.017,345.6,82.6
-0.001,0.025,345.6,82.6
-0.017,0.019,345.6,82.6
0.003,-0.007,345.9,82.6
-0.009,0.002,345.9,82.6
-0.027,0.032,345.9,82.6
-0.037,-0.009,345.9,82.6
-0.022,0.001,345.9,82.6
-0.04,0.015,345.9,82.6
-0.03,0.006,345.9,82.6
0.006,-0.038,345.9,82.6
-0.007,-0.034,345.9,82.6
0.006,-0.017,345.9,82.6
0.008,-0.026,345.6,81.2
-0.009,-0.031,345.6,81.2
-0.023,-0.013,345.6,81.2
0.064,0.013,345.6,81.2
-0.027,-0.003,345.6,81.2
-0.012,0.009,345.6,81.2
-0.064,0.015,345.6,81.2
-0.051,0.012,345.6,81.2
0.01,0.001,345.6,81.2
-0.023,-0.014,345.6,81.2
-0.06,0.006,345.2,81.2
-0.02,0.014,345.2,81.2
-0.027,0.002,345.2,81.2
-0.008,-0.015,345.2,81.2
-0.011,-0.013,345.2,81.2
0.014,-0.006,345.2,81.2
0.02,-0.017,345.2,81.2
0.053,0.004,345.2,81.2
-0.002,0.031,345.2,81.2
-0.028,0.016,345.2,81.2
-0.011,-0.0,345.6,79.6
-0.041,0.017,345.6,79.6
-0.042,0.007,345.6,79.6
-0.046,0.003,345.6,79.6
-0.008,-0.016,345.6,79.6
-0.035,-0.037,345.6,79.6
0.022,-0.023,345.6,79.6
0.006,-0.001,345.6,79.6
0.007,-0.015,345.6,79.6
-0.029,0.039,345.6,79.6
0.017,0.026,345.6,79.8
0.004,0.001,345.6,79.8
-0.026,0.017,345.6,79.8
-0.044,0.009,345.6,79.8
-0.058,0.007,345.6,79.8
-0.014,0.023,345.6,79.8
-0.069,0.002,345.6,79.8
0.004,-0.025,345.6,79.8
0.014,-0.012,345.6,79.8
0.014,-0.014,345.6,79.8
0.031,0.003,345.2,80.5
0.001,-0.01,345.2,80.5
-0.005,-0.016,345.2,80.5
-0.078,-0.011,345.2,80.5
-0.096,-0.033,345.2,80.5
-0.011,-0.022,345.2,80.5
0.021,0.019,345.2,80.5
0.033,0.012,345.2,80.5
0.006,0.016,345.2,80.5
0.024,0.003,345.2,80.5
-0.04,0.004,345.6,81.1
-0.007,-0.006,345.6,81.1
0.004,0.017,345.6,81.1
0.003,0.019,345.6,81.1
-0.071,-0.018,345.6,81.1
-0.004,0.003,345.6,81.1
-0.007,0.016,345.6,81.1
-0.035,0.026,345.6,81.1
0.019,0.024,345.6,81.1
0.017,0.005,345.6,81.1
-0.014,-0.026,345.6,81.0
-0.001,-0.007,345.6,81.0
-0.004,0.013,345.6,81.0
0.003,-0.022,345.6,81.0
-0.052,0.014,345.6,81.0
0.027,0.031,345.6,81.0
-0.006,-0.029,345.6,81.0
-0.04,-0.046,345.6,81.0
-0.023,-0.014,345.6,81.0
-0.018,-0.03,345.6,81.0
-0.023,0.007,344.2,79.8
-0.009,-0.001,344.2,79.8
0.038,0.003,344.2,79.8
-0.014,0.007,344.2,79.8
0.033,0.023,344.2,79.8
-0.043,-0.044,344.2,79.8
-0.025,-0.037,344.2,79.8
-0.021,-0.016,344.2,79.8
0.02,-0.006,344.2,79.8
-0.006,0.014,344.2,79.8
-0.018,0.023,345.6,81.2
-0.04,-0.002,345.6,81.2
-0.027,-0.021,345.6,81.2
-0.018,0.007,345.6,81.2
-0.0,0.018,345.6,81.2
0.043,0.014,345.6,81.2
0.029,0.023,345.6,81.2
-0.013,0.014,345.6,81.2
-0.022,0.0,345.6,81.2
0.001,0.008,345.6,81.2
-0.015,-0.019,345.9,82.0
-0.015,-0.014,345.9,82.0
-0.046,-0.012,345.9,82.0
-0.015,-0.009,345.9,82.0
0.045,0.024,345.9,82.0
-0.065,-0.0,345.9,82.0
-0.029,-0.008,345.9,82.0
0.007,0.021,345.9,82.0
-0.043,0.016,345.9,82.0
-0.038,0.017,345.9,82.0
-0.007,-0.006,345.6,82.3
0.005,-0.035,345.6,82.3
-0.034,-0.025,345.6,82.3
-0.015,-0.009,345.6,82.3
0.009,-0.004,345.6,82.3
-0.026,-0.014,345.6,82.3
0.004,0.001,345.6,82.3
-0.024,0.034,345.6,82.3
-0.014,0.026,345.6,82.3
-0.01,0.015,345.6,82.3
-0.026,-0.04,345.9,83.1
0.027,-0.013,345.9,83.1
0.008,0.011,345.9,83.1
0.023,0.029,345.9,83.1
-0.025,0.019,345.9,83.1
-0.034,0.016,345.9,83.1
-0.025,0.008,345.9,83.1
0.002,0.017,345.9,83.1
-0.012,0.027,345.9,83.1
-0.003,-0.002,345.9,83.1
0.006,0.032,346.3,88.5
-0.009,0.026,346.3,88.5
0.024,0.029,346.3,88.5
0.019,0.01,346.3,88.5
-0.012,0.01,346.3,88.5
-0.004,-0.014,346.3,88.5
-0.037,-0.027,346.3,88.5
-0.018,-0.017,346.3,88.5
-0.008,-0.009,346.3,88.5
-0.024,0.009,346.3,88.5
0.008,0.004,344.5,85.3
-0.014,-0.006,344.5,85.3
-0.002,-0.012,344.5,85.3
0.011,-0.013,344.5,85.3
-0.04,-0.039,344.5,85.3
-0.017,-0.028,344.5,85.3
-0.042,-0.011,344.5,85.3
0.028,-0.006,344.5,85.3
0.011,-0.007,344.5,85.3
-0.02,-0.022,344.5,85.3
-0.041,0.025,345.6,84.3
0.003,0.023,345.6,84.3
0.012,0.034,345.6,84.3
-0.027,0.012,345.6,84.3
-0.009,0.002,345.6,84.3
-0.005,0.0,345.6,84.3
0.014,0.007,345.6,84.3
-0.01,-0.004,345.6,84.3
-0.047,-0.034,345.6,84.3
-0.015,-0.005,345.6,84.3
0.005,0.006,345.6,82.9
-0.052,0.015,345.6,82.9
-0.024,-0.005,345.6,82.9
-0.038,0.004,345.6,82.9
-0.039,-0.01,345.6,82.9
0.003,-0.006,345.6,82.9
0.005,0.011,345.6,82.9
0.018,0.003,345.6,82.9
-0.014,-0.029,345.6,82.9
-0.028,-0.007,345.6,82.9
-0.052,-0.01,344.9,81.1
0.011,-0.009,344.9,81.1
0.002,-0.003,344.9,81.1
0.02,0.009,344.9,81.1
-0.049,-0.029,344.9,81.1
0.0,-0.008,344.9,81.1
-0.016,-0.006,344.9,81.1
-0.005,0.014,344.9,81.1
0.017,-0.001,344.9,81.1
-0.022,-0.0,345.9,80.9
0.01,0.016,345.9,80.9
-0.006,-0.01,345.9,80.9
0.011,-0.024,345.9,80.9
0.003,0.015,345.9,80.9
-0.014,0.012,345.9,80.9
-0.0,0.009,345.9,80.9
-0.045,0.009,345.9,80.9
-0.04,0.016,345.9,80.9
-0.005,-0.011,345.9,80.9
-0.034,0.006,345.9,80.9
-0.014,0.023,344.9,80.5
0.017,0.014,344.9,80.5
-0.017,0.015,344.9,80.5
-0.0,0.024,344.9,80.5
0.006,0.028,344.9,80.5
-0.001,0.029,344.9,80.5
0.011,-0.002,344.9,80.5
0.0,-0.005,344.9,80.5
-0.004,-0.007,344.9,80.5
-0.035,-0.024,343.8,81.1
-0.04,-0.025,343.8,81.1
-0.02,-0.046,343.8,81.1
0.032,-0.04,343.8,81.1
-0.023,0.005,343.8,81.1
0.006,0.015,343.8,81.1
-0.017,0.001,343.8,81.1
-0.02,0.008,343.8,81.1
-0.072,-0.006,343.8,81.1
-0.083,0.026,343.8,81.1
0.026,0.011,343.8,81.1
0.041,0.003,343.1,81.2
0.044,-0.006,343.1,81.2
-0.022,-0.032,343.1,81.2
0.005,-0.037,343.1,81.2
-0.002,-0.031,343.1,81.2
-0.059,-0.019,343.1,81.2
-0.012,-0.009,343.1,81.2
-0.064,0.0,343.1,81.2
-0.05,-0.007,343.1,81.2
0.0,-0.017,343.1,81.2
0.022,-0.013,342.1,82.4
0.03,-0.014,342.1,82.4
-0.007,-0.017,342.1,82.4
-0.023,-0.01,342.1,82.4
-0.037,-0.007,342.1,82.4
-0.067,0.002,342.1,82.4
0.034,-0.02,342.1,82.4
-0.001,0.006,342.1,82.4
0.001,-0.008,342.1,82.4
0.029,0.037,342.1,83.4
-0.024,-0.009,342.1,83.4
-0.003,-0.006,342.1,83.4
0.001,-0.018,342.1,83.4
0.04,-0.021,342.1,83.4
-0.047,-0.004,342.1,83.4
-0.031,0.006,342.1,83.4
0.004,-0.008,342.1,83.4
0.012,-0.034,342.1,83.4
-0.007,-0.032,342.1,83.4
-0.035,-0.026,342.1,83.4
-0.019,-0.011,341.4,84.2
0.023,-0.017,341.4,84.2
0.012,0.042,341.4,84.2
0.041,0.063,341.4,84.2
0.006,0.065,341.4,84.2
-0.054,-0.015,341.4,84.2
-0.014,-0.043,341.4,84.2
-0.011,-0.012,341.4,84.2
0.006,0.062,341.4,84.2
-0.019,0.053,341.4,84.2
0.01,0.039,340.7,85.3
0.017,0.001,340.7,85.3
-0.018,-0.002,340.7,85.3
0.008,-0.01,340.7,85.3
-0.072,-0.011,340.7,85.3
-0.008,0.026,340.7,85.3
-0.034,0.044,340.7,85.3
0.031,0.019,340.7,85.3
0.034,0.014,340.7,85.3
-0.048,0.013,340.0,86.0
-0.039,-0.002,340.0,86.0
0.005,0.012,340.0,86.0
0.009,0.027,340.0,86.0
-0.015,-0.006,340.0,86.0
0.043,0.04,340.0,86.0
-0.021,0.046,340.0,86.0
-0.018,0.037,340.0,86.0
0.023,0.015,340.0,86.0
-0.002,0.036,340.0,86.0
0.007,0.016,338.6,86.9
-0.039,0.023,338.6,86.9
-0.056,0.019,338.6,86.9
-0.021,0.035,338.6,86.9
-0.029,0.018,338.6,86.9
-0.002,0.006,338.6,86.9
0.018,-0.022,338.6,86.9
-0.005,0.001,338.6,86.9
0.03,0.017,338.6,86.9
-0.001,0.019,338.6,86.9
-0.039,0.052,337.9,87.3
-0.019,-0.002,337.9,87.3
-0.03,-0.027,337.9,87.3
-0.037,-0.022,337.9,87.3
-0.024,-0.01,337.9,87.3
0.015,0.002,337.9,87.3
-0.027,-0.005,337.9,87.3
-0.026,0.009,337.9,87.3
-0.045,0.011,337.9,87.3
-0.021,0.012,337.9,87.3
-0.036,-0.015,336.8,88.3
0.067,-0.023,336.8,88.3
-0.05,-0.002,336.8,88.3
-0.027,0.016,336.8,88.3
-0.048,0.016,336.8,88.3
-0.016,-0.019,336.8,88.3
0.088,-0.025,336.8,88.3
-0.045,-0.001,336.8,88.3
-0.044,-0.007,336.8,88.3
-0.013,0.031,336.8,88.3
-0.065,-0.001,336.1,89.0
0.078,-0.016,336.1,89.0
-0.025,-0.027,336.1,89.0
0.02,-0.057,336.1,89.0
-0.006,-0.051,336.1,89.0
-0.028,0.022,336.1,89.0
-0.028,0.028,336.1,89.0
-0.021,-0.003,336.1,89.0
-0.012,-0.021,336.1,89.0
-0.045,0.003,336.1,89.0
-0.001,-0.006,334.7,90.0
0.007,0.002,334.7,90.0
-0.03,-0.002,334.7,90.0
0.001,0.012,334.7,90.0
-0.016,0.004,334.7,90.0
0.017,0.021,334.7,90.0
0.02,-0.038,334.7,90.0
0.013,-0.027,334.7,90.0
-0.026,-0.02,334.7,90.0
-0.01,-0.0,334.7,90.0
-0.031,0.017,333.3,91.8
-0.021,-0.001,333.3,91.8
-0.028,-0.018,333.3,91.8
-0.016,-0.033,333.3,91.8
-0.011,-0.042,333.3,91.8
-0.003,-0.022,333.3,91.8
-0.027,0.028,333.3,91.8
-0.052,-0.01,333.3,91.8
0.031,-0.015,333.3,91.8
-0.046,-0.007,333.3,91.8
0.044,-0.015,332.6,90.4
-0.017,-0.053,332.6,90.4
0.011,-0.019,332.6,90.4
-0.023,0.014,332.6,90.4
0.066,0.012,332.6,90.4
-0.03,0.031,332.6,90.4
-0.009,0.026,332.6,90.4
-0.035,0.045,332.6,90.4
-0.052,0.035,332.6,90.4
-0.042,0.017,332.6,90.4
-0.02,-0.022,332.6,90.4
0.015,0.006,331.5,88.6
-0.011,0.015,331.5,88.6
-0.008,0.018,331.5,88.6
-0.014,-0.019,331.5,88.6
0.006,-0.025,331.5,88.6
-0.055,0.006,331.5,88.6
-0.085,0.022,331.5,88.6
-0.033,-0.019,331.5,88.6
0.02,-0.035,331.5,88.6
-0.027,0.019,331.2,89.5
-0.006,-0.006,331.2,89.5
0.036,-0.01,331.2,89.5
-0.048,-0.011,331.2,89.5
-0.041,-0.005,331.2,89.5
0.011,0.001,331.2,89.5
0.004,0.013,331.2,89.5
0.016,0.0,331.2,89.5
-0.041,0.006,331.2,89.5
-0.01,0.005,331.2,89.5
0.04,0.0,329.4,89.6
-0.02,-0.007,329.4,89.6
0.037,0.023,329.4,89.6
-0.041,-0.008,329.4,89.6
-0.018,-0.011,329.4,89.6
-0.018,0.014,329.4,89.6
0.001,0.004,329.4,89.6
-0.065,-0.003,329.4,89.6
-0.005,0.009,329.4,89.6
0.013,0.017,328.4,89.5
-0.029,0.021,328.4,89.5
0.049,-0.017,328.4,89.5
0.01,-0.013,328.4,89.5
0.004,0.012,328.4,89.5
-0.008,0.006,328.4,89.5
-0.004,0.03,328.4,89.5
-0.058,-0.001,328.4,89.5
-0.056,0.023,328.4,89.5
-0.034,0.006,328.4,89.5
-0.003,-0.013,326.6,85.2
0.033,0.004,326.6,85.2
-0.047,0.004,326.6,85.2
-0.029,-0.009,326.6,85.2
-0.018,-0.03,326.6,85.2
0.012,-0.02,326.6,85.2
-0.024,-0.014,326.6,85.2
-0.009,-0.012,326.6,85.2
0.04,-0.024,326.6,85.2
0.004,-0.036,326.6,85.2
0.035,0.013,326.6,85.9
0.016,-0.026,326.6,85.9
-0.062,-0.01,326.6,85.9
-0.027,-0.008,326.6,85.9
-0.003,-0.028,326.6,85.9
-0.064,-0.013,326.6,85.9
-0.043,-0.014,326.6,85.9
0.057,-0.009,326.6,85.9
-0.049,0.016,326.6,85.9
0.007,0.004,326.6,85.9
-0.034,-0.008,325.9,84.6
-0.016,0.009,325.9,84.6
-0.018,-0.016,325.9,84.6
-0.025,-0.002,325.9,84.6
0.0,-0.017,325.9,84.6
-0.053,0.011,325.9,84.6
-0.007,0.014,325.9,84.6
-0.015,0.01,325.9,84.6
-0.046,-0.018,325.9,84.6
-0.002,0.015,325.9,84.6
-0.003,0.023,325.2,84.1
0.026,0.01,325.2,84.1
0.024,-0.027,325.2,84.1
-0.011,0.013,325.2,84.1
-0.095,0.004,325.2,84.1
-0.088,0.002,325.2,84.1
-0.059,0.007,325.2,84.1
-0.024,0.003,325.2,84.1
0.042,0.025,325.2,84.1
0.01,-0.004,325.2,84.1
0.008,-0.008,324.1,84.7
0.043,-0.017,324.1,84.7
0.003,0.012,324.1,84.7
0.008,-0.006,324.1,84.7
-0.005,0.031,324.1,84.7
0.018,-0.012,324.1,84.7
-0.011,0.013,324.1,84.7
0.03,-0.009,324.1,84.7
-0.047,0.0,324.1,84.7
0.015,-0.004,324.1,84.7
-0.014,-0.004,322.7,85.1
0.023,-0.009,322.7,85.1
0.003,-0.02,322.7,85.1
0.003,0.003,322.7,85.1
0.031,-0.013,322.7,85.1
-0.035,-0.015,322.7,85.1
-0.049,0.006,322.7,85.1
0.077,-0.011,322.7,85.1
0.038,-0.003,322.7,85.1
0.017,-0.005,322.7,85.1
0.0,0.009,321.7,85.4
-0.03,0.002,321.7,85.4
-0.023,-0.007,321.7,85.4
-0.045,0.037,321.7,85.4
-0.025,0.003,321.7,85.4
-0.051,0.029,321.7,85.4
-0.047,-0.012,321.7,85.4
-0.02,-0.01,321.7,85.4
0.036,-0.017,321.7,85.4
-0.041,-0.002,321.7,85.4
-0.033,-0.001,320.6,86.3
0.012,0.002,320.6,86.3
-0.03,-0.004,320.6,86.3
0.003,-0.001,320.6,86.3
0.011,-0.012,320.6,86.3
-0.031,-0.028,320.6,86.3
0.017,-0.007,320.6,86.3
-0.05,-0.023,320.6,86.3
-0.053,-0.019,320.6,86.3
-0.042,-0.012,320.6,86.3
0.049,-0.019,319.9,86.8
-0.009,0.005,319.9,86.8
0.02,-0.014,319.9,86.8
-0.035,-0.02,319.9,86.8
0.026,-0.027,319.9,86.8
0.037,-0.02,319.9,86.8
0.042,-0.026,319.9,86.8
0.017,-0.03,319.9,86.8
0.019,0.005,319.9,86.8
0.013,0.04,319.9,86.8
0.021,0.019,319.6,89.4
0.013,0.007,319.6,89.4
-0.044,-0.034,319.6,89.4
-0.016,-0.01,319.6,89.4
0.005,-0.005,319.6,89.4
-0.024,0.022,319.6,89.4
0.014,0.016,319.6,89.4
0.049,-0.011,319.6,89.4
0.006,-0.012,319.6,89.4
-0.033,-0.019,318.2,89.2
0.019,0.011,318.2,89.2
-0.038,0.03,318.2,89.2
-0.008,0.016,318.2,89.2
-0.011,-0.007,318.2,89.2
-0.022,-0.026,318.2,89.2
-0.008,-0.03,318.2,89.2
-0.001,-0.028,318.2,89.2
-0.016,0.019,318.2,89.2
0.001,0.001,318.2,89.2
-0.048,0.035,316.4,88.7
-0.065,0.006,316.4,88.7
-0.013,-0.008,316.4,88.7
0.008,-0.016,316.4,88.7
0.019,-0.011,316.4,88.7
-0.022,0.023,316.4,88.7
-0.06,0.025,316.4,88.7
-0.03,0.009,316.4,88.7
-0.014,-0.022,316.4,88.7
0.008,-0.029,316.4,88.7
0.027,-0.019,315.7,88.2
0.011,-0.012,315.7,88.2
0.035,-0.013,315.7,88.2
-0.005,-0.01,315.7,88.2
-0.092,0.024,315.7,88.2
0.041,-0.001,315.7,88.2
-0.066,0.01,315.7,88.2
-0.014,-0.002,315.7,88.2
-0.006,-0.019,315.7,88.2
-0.03,0.001,315.7,88.2
0.038,0.002,315.0,88.9
-0.0,-0.006,315.0,88.9
0.002,0.02,315.0,88.9
0.016,0.01,315.0,88.9
-0.046,-0.003,315.0,88.9
-0.024,-0.037,315.0,88.9
-0.008,-0.001,315.0,88.9
0.028,-0.035,315.0,88.9
0.026,-0.043,315.0,88.9
0.019,0.009,315.0,88.9
-0.043,-0.013,313.9,88.9
-0.065,0.009,313.9,88.9
-0.06,-0.017,313.9,88.9
-0.015,-0.033,313.9,88.9
-0.031,-0.03,313.9,88.9
-0.005,0.006,313.9,88.9
0.071,0.02,313.9,88.9
0.047,0.009,313.9,88.9
-0.02,0.023,313.9,88.9
0.002,-0.001,313.9,88.9
0.001,0.001,313.2,89.4
0.009,-0.032,313.2,89.4
-0.033,-0.025,313.2,89.4
0.019,0.025,313.2,89.4
0.028,0.007,313.2,89.4
0.004,0.014,313.2,89.4
-0.043,-0.004,313.2,89.4
-0.052,-0.0,313.2,89.4
-0.027,0.022,313.2,89.4
-0.002,0.026,313.2,89.4
0.036,-0.004,313.2,89.2
0.011,0.028,313.2,89.2
0.029,-0.019,313.2,89.2
-0.014,-0.005,313.2,89.2
-0.078,0.031,313.2,89.2
-0.06,0.031,313.2,89.2
0.013,0.013,313.2,89.2
0.025,-0.011,313.2,89.2
0.012,-0.001,313.2,89.2
0.007,-0.012,313.2,89.2
0.006,-0.014,310.8,84.4
0.007,-0.033,310.8,84.4
-0.0,-0.007,310.8,84.4
-0.045,-0.034,310.8,84.4
-0.022,-0.037,310.8,84.4
-0.019,-0.019,310.8,84.4
-0.031,-0.017,310.8,84.4
-0.057,-0.031,310.8,84.4
0.036,0.002,310.8,84.4
0.005,0.033,310.8,84.4
0.018,0.032,310.1,82.6
-0.002,0.009,310.1,82.6
-0.013,-0.029,310.1,82.6
-0.033,-0.014,310.1,82.6
-0.041,-0.012,310.1,82.6
-0.055,0.008,310.1,82.6
0.019,0.005,310.1,82.6
0.027,-0.029,310.1,82.6
-0.041,0.007,310.1,82.6
-0.011,-0.003,310.1,82.6
-0.015,-0.01,309.4,83.7
-0.004,0.004,309.4,83.7
-0.053,-0.003,309.4,83.7
-0.008,0.006,309.4,83.7
0.012,-0.005,309.4,83.7
-0.001,-0.018,309.4,83.7
-0.018,-0.001,309.4,83.7
-0.008,0.001,309.4,83.7
-0.0,-0.009,309.4,83.7
0.017,-0.038,309.4,83.7
-0.035,-0.035,308.7,84.6
-0.023,-0.02,308.7,84.6
0.001,0.025,308.7,84.6
-0.012,0.005,308.7,84.6
-0.009,0.006,308.7,84.6
-0.047,0.036,308.7,84.6
-0.032,0.039,308.7,84.6
-0.003,0.041,308.7,84.6
0.04,0.027,308.7,84.6
-0.018,0.025,308.7,84.6
0.008,0.043,307.3,85.0
-0.034,0.049,307.3,85.0
-0.003,-0.018,307.3,85.0
0.008,-0.038,307.3,85.0
-0.016,-0.0,307.3,85.0
0.004,-0.013,307.3,85.0
-0.025,-0.019,307.3,85.0
-0.012,-0.017,307.3,85.0
-0.006,0.001,307.3,85.0
-0.023,0.015,307.3,85.0
-0.025,-0.013,306.6,86.1
-0.034,-0.018,306.6,86.1
0.003,-0.004,306.6,86.1
0.002,-0.02,306.6,86.1
-0.002,-0.018,306.6,86.1
0.02,-0.033,306.6,86.1
-0.056,-0.023,306.6,86.1
-0.064,0.044,306.6,86.1
0.067,-0.029,306.6,86.1
0.08,-0.028,304.8,87.4
0.034,-0.055,304.8,87.4
-0.081,-0.011,304.8,87.4
-0.008,-0.005,304.8,87.4
-0.074,-0.032,304.8,87.4
-0.018,0.01,304.8,87.4
0.03,0.006,304.8,87.4
0.003,-0.009,304.8,87.4
0.027,-0.009,304.8,87.4
-0.017,-0.016,304.8,87.4
-0.021,0.014,304.1,88.2
-0.003,-0.006,304.1,88.2
-0.003,0.003,304.1,88.2
0.008,-0.022,304.1,88.2
0.017,-0.013,304.1,88.2
0.009,-0.003,304.1,88.2
-0.007,-0.019,304.1,88.2
0.043,-0.003,304.1,88.2
-0.017,0.001,304.1,88.2
0.0,-0.015,304.1,88.2
-0.033,-0.005,303.4,89.0
0.011,0.006,303.4,89.0
0.024,0.015,303.4,89.0
0.014,-0.006,303.4,89.0
0.013,0.003,303.4,89.0
0.022,-0.009,303.4,89.0
0.007,0.023,303.4,89.0
-0.006,0.048,303.4,89.0
-0.021,0.005,303.4,89.0
-0.019,0.014,303.4,89.0
-0.019,0.009,303.4,89.0
-0.05,0.014,301.6,90.4
-0.041,0.026,301.6,90.4
-0.044,0.013,301.6,90.4
-0.01,0.01,301.6,90.4
-0.042,-0.007,301.6,90.4
-0.049,0.018,301.6,90.4
-0.052,-0.014,301.6,90.4
-0.061,0.023,301.6,90.4
-0.01,0.005,301.6,90.4
-0.041,0.023,301.3,91.5
0.006,-0.001,301.3,91.5
0.01,0.011,301.3,91.5
0.039,0.024,301.3,91.5
-0.045,-0.009,301.3,91.5
-0.038,-0.0,301.3,91.5
0.015,0.012,301.3,91.5
-0.032,-0.013,301.3,91.5
0.055,-0.007,301.3,91.5
-0.008,-0.004,301.3,91.5
-0.012,-0.018,300.2,92.2
0.006,-0.012,300.2,92.2
-0.019,-0.02,300.2,92.2
-0.0,-0.007,300.2,92.2
0.024,0.0,300.2,92.2
-0.018,0.018,300.2,92.2
-0.029,0.029,300.2,92.2
-0.035,0.017,300.2,92.2
0.027,-0.016,300.2,92.2
-0.004,-0.015,299.2,92.8
0.017,-0.011,299.2,92.8
-0.028,0.007,299.2,92.8
-0.033,0.004,299.2,92.8
0.01,-0.027,299.2,92.8
-0.025,-0.053,299.2,92.8
-0.038,-0.055,299.2,92.8
0.071,-0.052,299.2,92.8
0.035,-0.013,299.2,92.8
-0.033,0.021,299.2,92.8
-0.094,0.039,297.4,94.3
-0.1,0.015,297.4,94.3
0.05,0.021,297.4,94.3
0.087,0.014,297.4,94.3
0.02,0.017,297.4,94.3
-0.009,0.007,297.4,94.3
-0.085,0.005,297.4,94.3
-0.089,0.028,297.4,94.3
0.004,0.009,297.4,94.3
0.011,-0.007,297.4,94.3
0.081,0.01,296.0,95.0
-0.017,0.031,296.0,95.0
-0.015,0.0,296.0,95.0
0.059,0.028,296.0,95.0
-0.011,0.001,296.0,95.0
0.009,0.005,296.0,95.0
-0.132,0.011,296.0,95.0
-0.007,-0.026,296.0,95.0
0.018,0.001,296.0,95.0
-0.003,-0.009,296.0,95.0
-0.041,0.005,295.0,96.7
-0.064,-0.024,295.0,96.7
-0.007,0.011,295.0,96.7
0.113,-0.053,295.0,96.7
-0.071,-0.029,295.0,96.7
-0.052,-0.052,295.0,96.7
-0.014,-0.02,295.0,96.7
0.081,-0.036,295.0,96.7
0.073,-0.055,295.0,96.7
-0.023,-0.032,295.0,96.7
-0.066,-0.049,294.3,98.1
-0.038,-0.041,294.3,98.1
-0.026,-0.065,294.3,98.1
-0.091,-0.032,294.3,98.1
-0.001,-0.033,294.3,98.1
-0.017,-0.021,294.3,98.1
-0.044,-0.044,294.3,98.1
0.043,-0.025,294.3,98.1
-0.018,0.001,294.3,98.1
0.001,0.009,294.3,98.1
-0.017,0.006,293.2,98.5
0.003,-0.021,293.2,98.5
-0.04,0.01,293.2,98.5
-0.041,0.008,293.2,98.5
-0.041,0.019,293.2,98.5
0.089,-0.016,293.2,98.5
0.056,-0.031,293.2,98.5
-0.002,-0.016,293.2,98.5
-0.118,-0.005,293.2,98.5
-0.046,-0.028,293.2,98.5
-0.042,-0.037,292.5,100.7
0.008,-0.043,292.5,100.7
-0.08,-0.012,292.5,100.7
-0.022,0.01,292.5,100.7
0.003,0.029,292.5,100.7
-0.009,0.045,292.5,100.7
0.102,0.003,292.5,100.7
0.013,0.029,292.5,100.7
-0.063,0.031,292.5,100.7
0.075,0.029,292.5,100.7
-0.078,0.035,291.8,102.6
-0.004,-0.022,291.8,102.6
0.075,0.042,291.8,102.6
-0.049,0.016,291.8,102.6
-0.04,0.004,291.8,102.6
