acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
-0.01,0.02,-0.057,-1.522,-0.001,-0.099,279.8
0.036,0.029,-0.036,-1.516,-0.003,-0.099,279.8
-0.016,0.018,-0.041,-1.517,-0.003,-0.1,277.7
-0.023,0.007,-0.025,-1.517,0.001,-0.101,277.7
-0.065,0.02,-0.01,-1.517,0.001,-0.102,277.7
-0.013,0.063,-0.009,-1.515,-0.003,-0.102,277.7
0.037,0.03,-0.022,-1.51,-0.006,-0.103,277.7
-0.048,0.017,-0.013,-1.508,-0.006,-0.104,277.7
0.045,0.039,-0.011,-1.511,-0.007,-0.105,277.7
-0.005,-0.003,-0.038,-1.514,-0.008,-0.105,277.7
-0.024,0.027,-0.011,-1.515,-0.007,-0.106,277.7
-0.072,0.037,-0.03,-1.514,-0.008,-0.107,277.7
-0.055,0.013,0.011,-1.511,-0.01,-0.108,277.0
0.011,0.024,0.037,-1.514,-0.01,-0.109,277.0
-0.006,-0.007,0.07,-1.525,-0.008,-0.109,277.0
-0.023,0.049,0.035,-1.528,-0.009,-0.11,277.0
-0.093,0.026,0.071,-1.536,-0.009,-0.111,277.0
-0.086,0.011,0.069,-1.544,-0.009,-0.112,277.0
-0.002,0.021,0.091,-1.546,-0.008,-0.113,277.0
-0.021,-0.004,0.051,-1.549,-0.007,-0.113,277.0
-0.001,0.014,0.03,-1.555,-0.007,-0.113,277.0
-0.003,-0.02,0.052,-1.562,-0.011,-0.114,277.0
0.026,-0.049,0.055,-1.568,-0.011,-0.114,277.0
0.008,0.01,0.01,-1.569,-0.009,-0.114,276.0
-0.006,-0.025,0.025,-1.57,-0.008,-0.114,276.0
-0.07,-0.004,0.0,-1.573,-0.008,-0.115,276.0
-0.07,0.002,0.024,-1.575,-0.007,-0.115,276.0
0.034,0.017,0.045,-1.58,-0.006,-0.116,276.0
-0.001,-0.009,0.022,-1.581,-0.006,-0.116,276.0
0.003,-0.007,-0.0,-1.581,-0.008,-0.117,276.0
-0.003,-0.021,0.015,-1.58,-0.007,-0.118,276.0
-0.016,0.001,-0.015,-1.582,-0.006,-0.117,276.0
-0.005,0.009,0.034,-1.584,-0.006,-0.117,274.9
-0.025,-0.007,0.047,-1.587,-0.004,-0.117,274.9
0.036,-0.024,0.007,-1.588,-0.004,-0.117,274.9
0.045,-0.037,0.01,-1.589,-0.002,-0.116,274.9
-0.027,-0.02,-0.012,-1.59,0.002,-0.116,274.9
-0.077,-0.01,0.017,-1.592,0.003,-0.115,274.9
-0.072,-0.014,-0.003,-1.594,0.008,-0.114,274.9
0.011,0.003,0.006,-1.594,0.01,-0.114,274.9
-0.006,0.011,-0.024,-1.591,0.011,-0.114,274.9
0.002,0.013,-0.041,-1.591,0.01,-0.114,274.9
-0.005,0.024,-0.025,-1.588,0.01,-0.113,273.2
0.032,-0.016,-0.037,-1.585,0.01,-0.113,273.2
0.023,-0.018,-0.062,-1.581,0.008,-0.113,273.2
-0.047,0.007,-0.088,-1.576,0.007,-0.113,273.2
-0.095,-0.007,-0.066,-1.574,0.005,-0.112,273.2
0.006,0.015,-0.057,-1.576,0.005,-0.112,273.2
-0.003,0.028,-0.062,-1.57,0.003,-0.112,273.2
0.014,-0.01,-0.046,-1.563,0.005,-0.112,273.2
-0.004,0.026,-0.038,-1.557,0.002,-0.112,273.2
-0.03,0.021,-0.089,-1.551,0.0,-0.113,273.2
-0.035,-0.012,-0.056,-1.547,-0.001,-0.113,272.1
-0.061,0.034,-0.051,-1.544,-0.004,-0.114,272.1
0.042,0.046,0.016,-1.543,-0.01,-0.115,272.1
0.051,0.017,-0.07,-1.538,-0.011,-0.116,272.1
0.084,-0.006,-0.041,-1.533,-0.01,-0.116,272.1
0.046,0.002,-0.062,-1.526,-0.011,-0.116,272.1
-0.103,-0.022,-0.068,-1.524,-0.01,-0.115,272.1
-0.145,-0.016,-0.044,-1.529,-0.01,-0.115,272.1
-0.033,-0.07,0.034,-1.532,-0.007,-0.113,272.1
-0.002,-0.031,-0.05,-1.528,-0.003,-0.112,272.1
0.007,-0.012,-0.023,-1.521,-0.005,-0.112,269.6
-0.01,-0.011,-0.024,-1.519,-0.006,-0.111,269.6
-0.024,-0.0,-0.012,-1.517,-0.006,-0.111,269.6
-0.028,0.027,-0.028,-1.516,-0.01,-0.111,269.6
-0.034,-0.034,-0.02,-1.515,-0.013,-0.11,269.6
-0.017,0.026,-0.015,-1.515,-0.014,-0.11,269.6
0.006,-0.009,0.007,-1.514,-0.013,-0.11,269.6
0.015,-0.022,-0.029,-1.515,-0.014,-0.109,269.6
0.004,-0.009,0.001,-1.514,-0.02,-0.109,269.6
-0.075,0.007,-0.035,-1.513,-0.024,-0.109,269.6
0.003,-0.01,-0.037,-1.513,-0.026,-0.108,268.9
-0.05,-0.021,-0.001,-1.517,-0.025,-0.107,268.9
-0.017,-0.02,-0.01,-1.519,-0.025,-0.107,268.9
0.004,-0.017,-0.029,-1.518,-0.024,-0.106,268.9
0.027,-0.061,0.002,-1.519,-0.022,-0.105,268.9
0.007,-0.009,0.015,-1.525,-0.023,-0.103,268.9
0.005,-0.01,0.085,-1.527,-0.025,-0.102,268.9
0.026,0.015,0.059,-1.527,-0.027,-0.101,268.9
0.006,0.026,0.062,-1.526,-0.028,-0.101,268.9
-0.038,0.02,0.074,-1.53,-0.031,-0.101,268.9
-0.021,0.033,0.066,-1.536,-0.035,-0.101,265.4
-0.045,0.007,0.049,-1.545,-0.037,-0.102,265.4
-0.005,-0.015,0.066,-1.551,-0.036,-0.102,265.4
0.027,0.0,0.09,-1.556,-0.038,-0.103,265.4
0.014,0.012,0.031,-1.562,-0.041,-0.103,265.4
-0.032,0.003,0.061,-1.563,-0.042,-0.102,265.4
-0.07,-0.004,0.031,-1.567,-0.041,-0.102,265.4
-0.068,-0.028,0.047,-1.574,-0.036,-0.101,265.4
-0.027,-0.044,0.004,-1.576,-0.03,-0.099,265.4
0.025,-0.045,-0.006,-1.578,-0.025,-0.097,265.4
-0.02,-0.033,0.019,-1.582,-0.021,-0.095,263.0
0.012,-0.005,0.035,-1.585,-0.021,-0.094,263.0
-0.016,-0.039,0.03,-1.586,-0.019,-0.092,263.0
-0.039,0.0,0.042,-1.585,-0.017,-0.09,263.0
0.028,-0.026,0.049,-1.587,-0.015,-0.087,263.0
-0.005,-0.004,-0.009,-1.586,-0.011,-0.086,263.0
-0.019,-0.027,0.004,-1.583,-0.012,-0.084,263.0
-0.028,-0.009,0.014,-1.587,-0.01,-0.083,263.0
0.004,-0.026,0.012,-1.589,-0.009,-0.081,263.0
0.026,0.02,-0.009,-1.588,-0.011,-0.079,263.0
-0.021,-0.009,0.01,-1.586,-0.011,-0.077,262.3
-0.009,0.008,-0.006,-1.584,-0.01,-0.076,262.3
-0.029,-0.0,-0.015,-1.583,-0.012,-0.076,262.3
-0.042,0.009,0.003,-1.583,-0.011,-0.075,262.3
0.028,0.042,0.036,-1.585,-0.012,-0.073,262.3
0.011,-0.007,-0.01,-1.584,-0.009,-0.072,262.3
-0.008,0.006,-0.022,-1.58,-0.008,-0.071,262.3
-0.048,-0.009,-0.054,-1.576,-0.007,-0.07,262.3
-0.09,-0.002,0.01,-1.579,-0.006,-0.068,262.3
0.017,-0.045,0.004,-1.578,-0.005,-0.066,262.3
-0.029,-0.043,0.005,-1.579,-0.005,-0.064,259.5
0.018,-0.052,-0.038,-1.579,-0.002,-0.062,259.5
0.031,-0.032,-0.02,-1.576,0.005,-0.058,259.5
-0.032,-0.032,-0.043,-1.572,0.012,-0.054,259.5
-0.035,-0.048,-0.037,-1.57,0.02,-0.05,259.5
-0.005,-0.077,-0.046,-1.564,0.028,-0.046,259.5
-0.036,-0.024,-0.05,-1.559,0.034,-0.042,259.5
0.01,-0.044,-0.05,-1.555,0.039,-0.039,259.5
-0.011,-0.018,-0.038,-1.553,0.042,-0.035,259.5
-0.03,-0.02,-0.057,-1.551,0.043,-0.032,257.3
-0.031,0.023,-0.034,-1.548,0.038,-0.03,257.3
0.009,-0.02,-0.014,-1.548,0.031,-0.028,257.3
0.024,0.038,-0.022,-1.548,0.023,-0.026,257.3
0.093,0.022,-0.051,-1.545,0.019,-0.024,257.3
-0.017,0.01,-0.055,-1.542,0.02,-0.022,257.3
-0.034,0.028,-0.028,-1.542,0.022,-0.019,257.3
0.015,0.037,-0.024,-1.543,0.021,-0.018,257.3
-0.067,0.01,-0.025,-1.542,0.021,-0.017,257.3
-0.004,0.042,-0.03,-1.54,0.019,-0.016,257.3
0.003,0.061,-0.024,-1.537,0.014,-0.015,255.9
0.029,0.06,0.0,-1.535,0.012,-0.015,255.9
0.029,-0.005,-0.052,-1.534,0.009,-0.014,255.9
-0.003,-0.022,-0.035,-1.531,0.008,-0.013,255.9
-0.001,0.042,-0.017,-1.534,0.005,-0.012,255.9
-0.066,0.008,-0.018,-1.534,0.008,-0.01,255.9
-0.057,0.02,-0.011,-1.533,0.011,-0.008,255.9
0.01,0.003,0.003,-1.536,0.015,-0.006,255.9
-0.001,-0.026,-0.034,-1.534,0.016,-0.004,255.9
-0.037,-0.014,0.001,-1.533,0.015,-0.002,255.9
-0.003,0.054,-0.003,-1.535,0.01,-0.001,253.5
-0.024,0.006,0.04,-1.542,0.009,-0.0,253.5
-0.019,0.002,0.074,-1.55,0.01,0.001,253.5
-0.041,0.028,0.059,-1.553,0.007,0.003,253.5
0.039,0.026,0.039,-1.551,0.008,0.004,253.5
-0.034,-0.006,0.019,-1.551,0.006,0.005,253.5
-0.07,0.001,0.03,-1.552,0.007,0.007,253.5
-0.074,0.0,0.029,-1.559,0.009,0.009,253.5
-0.063,0.006,0.029,-1.563,0.009,0.011,253.5
-0.025,-0.005,0.058,-1.566,0.01,0.013,253.5
0.056,-0.008,0.023,-1.568,0.014,0.015,251.7
0.088,0.034,0.022,-1.57,0.013,0.017,251.7
-0.004,0.043,0.012,-1.57,0.01,0.018,251.7
-0.06,0.036,0.031,-1.573,0.008,0.02,251.7
-0.028,0.009,0.086,-1.579,0.009,0.022,251.7
-0.003,0.014,0.015,-1.581,0.009,0.023,251.7
-0.009,-0.018,0.01,-1.58,0.009,0.024,251.7
-0.028,0.026,0.012,-1.576,0.007,0.026,251.7
-0.042,0.014,0.007,-1.581,0.006,0.027,251.7
-0.059,0.02,0.023,-1.584,0.005,0.029,251.7
-0.063,-0.018,0.023,-1.585,0.007,0.031,249.6
-0.024,-0.015,-0.007,-1.587,0.004,0.032,249.6
0.03,0.02,-0.02,-1.588,0.002,0.033,249.6
0.014,0.024,0.028,-1.588,0.0,0.035,249.6
-0.0,-0.01,-0.019,-1.589,-0.001,0.037,249.6
0.015,0.023,-0.018,-1.587,-0.001,0.038,249.6
-0.021,0.011,0.009,-1.588,-0.001,0.039,249.6
-0.046,0.022,0.021,-1.588,-0.001,0.04,249.6
-0.023,0.012,0.026,-1.59,-0.001,0.041,249.6
0.017,0.024,-0.002,-1.589,-0.002,0.043,249.6
-0.052,-0.021,0.006,-1.587,0.001,0.045,247.5
0.019,-0.039,-0.004,-1.585,0.002,0.047,247.5
-0.001,-0.032,-0.011,-1.582,-0.0,0.048,247.5
0.011,-0.019,-0.028,-1.58,-0.002,0.05,247.5
-0.09,0.033,-0.04,-1.579,-0.005,0.051,247.5
-0.078,-0.013,-0.02,-1.576,-0.003,0.053,247.5
-0.036,-0.016,-0.038,-1.574,0.001,0.055,247.5
0.002,-0.019,-0.044,-1.571,0.003,0.057,247.5
0.11,-0.041,-0.034,-1.571,0.002,0.059,247.5
0.028,0.047,-0.044,-1.567,-0.001,0.06,247.5
-0.014,-0.009,-0.05,-1.559,0.0,0.061,245.7
-0.065,0.005,-0.04,-1.558,0.001,0.063,245.7
-0.089,0.002,-0.018,-1.559,0.0,0.065,245.7
-0.059,-0.014,-0.018,-1.56,0.0,0.066,245.7
-0.015,0.023,-0.045,-1.556,-0.002,0.067,245.7
0.099,-0.001,-0.01,-1.553,-0.002,0.068,245.7
0.01,0.013,-0.066,-1.549,-0.004,0.068,245.7
-0.024,0.042,-0.052,-1.545,-0.011,0.068,245.7
0.031,0.046,0.01,-1.545,-0.015,0.068,245.7
-0.0,0.053,0.006,-1.545,-0.016,0.069,245.7
-0.02,0.0,-0.048,-1.54,-0.011,0.07,244.0
0.001,0.003,-0.02,-1.539,-0.008,0.07,244.0
-0.066,0.012,-0.021,-1.538,-0.007,0.071,244.0
0.068,0.005,0.006,-1.538,-0.007,0.071,244.0
0.002,0.045,-0.035,-1.535,-0.01,0.071,244.0
-0.047,0.014,-0.063,-1.536,-0.012,0.071,244.0
-0.07,-0.007,0.007,-1.54,-0.012,0.072,244.0
-0.023,0.001,-0.033,-1.543,-0.01,0.072,244.0
-0.033,0.009,-0.014,-1.542,-0.009,0.073,244.0
-0.009,-0.017,-0.033,-1.539,-0.008,0.074,244.0
0.029,-0.022,-0.019,-1.537,-0.006,0.075,242.9
-0.102,-0.01,-0.032,-1.537,-0.005,0.077,242.9
0.026,-0.0,-0.009,-1.539,-0.003,0.079,242.9
0.053,-0.026,0.0,-1.539,-0.003,0.081,242.9
-0.053,-0.028,-0.03,-1.535,0.001,0.083,242.9
0.094,-0.031,0.029,-1.536,0.003,0.085,242.9
0.031,-0.011,0.032,-1.538,0.003,0.086,242.9
0.015,-0.027,0.013,-1.536,0.002,0.088,242.9
0.014,-0.003,-0.003,-1.537,0.003,0.089,242.9
-0.066,-0.022,0.038,-1.542,0.007,0.091,242.9
-0.021,-0.016,0.024,-1.547,0.009,0.093,242.2
0.005,0.0,0.016,-1.548,0.012,0.095,242.2
-0.049,-0.005,0.015,-1.551,0.015,0.096,242.2
-0.003,-0.0,0.008,-1.551,0.016,0.097,242.2
-0.052,0.003,0.022,-1.556,0.016,0.098,242.2
-0.052,0.052,0.031,-1.563,0.015,0.099,242.2
-0.065,0.013,0.046,-1.569,0.013,0.1,242.2
-0.084,0.016,0.036,-1.575,0.014,0.101,242.2
-0.038,-0.004,0.039,-1.581,0.016,0.103,242.2
0.04,-0.03,0.042,-1.584,0.019,0.105,242.2
0.132,0.004,0.015,-1.58,0.022,0.107,242.2
0.152,0.021,0.04,-1.576,0.025,0.108,242.2
0.101,-0.006,-0.014,-1.571,0.031,0.11,242.2
-0.079,-0.022,-0.001,-1.57,0.03,0.111,242.2
-0.138,0.016,0.022,-1.576,0.028,0.112,242.2
-0.034,0.008,0.03,-1.581,0.027,0.113,242.2
-0.026,0.037,0.053,-1.584,0.027,0.115,242.2
-0.026,0.011,0.018,-1.583,0.03,0.117,242.2
0.002,-0.008,-0.007,-1.581,0.033,0.118,242.2
-0.028,0.035,-0.02,-1.581,0.035,0.117,243.3
-0.007,0.066,0.002,-1.582,0.033,0.116,243.3
-0.059,0.059,-0.02,-1.584,0.031,0.115,243.3
0.072,0.055,0.005,-1.583,0.028,0.114,243.3
-0.039,0.029,-0.038,-1.579,0.029,0.114,243.3
-0.026,0.022,-0.057,-1.576,0.03,0.113,243.3
-0.054,0.041,-0.024,-1.574,0.029,0.112,243.3
-0.012,0.021,-0.006,-1.573,0.031,0.111,243.3
-0.076,0.055,-0.033,-1.568,0.032,0.11,243.3
-0.001,0.052,-0.033,-1.563,0.03,0.108,243.3
-0.054,0.043,-0.046,-1.559,0.029,0.106,243.3
-0.034,0.034,-0.012,-1.556,0.029,0.104,244.3
-0.046,0.061,-0.047,-1.551,0.028,0.103,244.3
-0.04,0.031,-0.013,-1.549,0.027,0.102,244.3
-0.025,0.026,-0.034,-1.549,0.03,0.101,244.3
0.019,0.04,-0.027,-1.543,0.03,0.099,244.3
-0.028,0.033,-0.037,-1.542,0.033,0.098,244.3
0.133,0.003,-0.031,-1.54,0.035,0.097,244.3
0.073,0.015,-0.019,-1.539,0.038,0.096,244.3
0.014,0.011,-0.036,-1.536,0.041,0.095,244.3
0.124,0.005,-0.036,-1.537,0.04,0.093,244.3
-0.156,0.035,-0.036,-1.538,0.041,0.092,245.7
0.069,0.029,0.018,-1.537,0.042,0.089,245.7
0.014,0.028,0.001,-1.534,0.045,0.087,245.7
-0.046,0.04,-0.029,-1.529,0.044,0.085,245.7
-0.004,0.061,-0.007,-1.528,0.043,0.081,245.7
-0.107,0.07,0.01,-1.53,0.041,0.078,245.7
-0.003,0.052,0.018,-1.528,0.039,0.074,245.7
-0.032,0.062,-0.018,-1.525,0.038,0.071,245.7
-0.015,0.077,-0.025,-1.52,0.036,0.066,245.7
-0.022,0.07,-0.005,-1.519,0.031,0.062,245.7
-0.051,0.074,0.022,-1.52,0.028,0.057,248.9
-0.016,0.063,-0.003,-1.522,0.023,0.052,248.9
-0.017,0.063,-0.013,-1.523,0.019,0.048,248.9
0.004,0.06,0.031,-1.527,0.016,0.043,248.9
0.003,0.05,0.045,-1.532,0.009,0.038,248.9
-0.03,0.062,0.025,-1.537,0.006,0.034,248.9
0.007,0.066,0.036,-1.54,0.005,0.029,248.9
0.002,0.031,0.031,-1.546,0.006,0.023,248.9
0.024,0.028,0.041,-1.554,0.008,0.019,248.9
0.042,0.03,0.032,-1.558,0.007,0.015,248.9
0.041,0.017,0.013,-1.558,0.006,0.01,251.4
-0.013,0.009,0.034,-1.561,0.007,0.007,251.4
0.044,-0.006,0.079,-1.567,0.009,0.003,251.4
0.033,-0.006,-0.0,-1.565,0.013,0.0,251.4
-0.021,0.008,-0.005,-1.566,0.017,-0.003,251.4
-0.071,0.0,0.035,-1.569,0.02,-0.006,251.4
-0.05,-0.011,0.058,-1.573,0.024,-0.01,251.4
0.019,0.007,0.018,-1.574,0.027,-0.013,251.4
0.026,0.019,0.0,-1.573,0.028,-0.017,251.4
-0.007,0.005,0.01,-1.574,0.028,-0.022,251.4
-0.037,0.036,0.023,-1.577,0.026,-0.027,253.5
-0.026,0.044,0.033,-1.58,0.023,-0.032,253.5
-0.027,0.036,0.006,-1.582,0.021,-0.036,253.5
-0.054,0.001,-0.003,-1.582,0.022,-0.042,253.5
-0.041,0.043,0.016,-1.582,0.02,-0.047,253.5
-0.038,0.035,0.001,-1.582,0.017,-0.053,253.5
0.07,0.025,-0.023,-1.578,0.017,-0.058,253.5
-0.034,0.028,-0.047,-1.574,0.017,-0.063,253.5
-0.041,0.015,-0.026,-1.573,0.018,-0.069,253.5
-0.066,0.046,-0.042,-1.571,0.016,-0.075,253.5
-0.096,0.044,-0.043,-1.569,0.013,-0.083,256.3
-0.087,0.082,-0.038,-1.566,0.007,-0.091,256.3
-0.014,0.112,-0.032,-1.564,-0.001,-0.1,256.3
0.028,0.064,-0.009,-1.563,-0.011,-0.109,256.3
0.015,0.078,-0.036,-1.559,-0.014,-0.117,256.3
-0.064,0.052,-0.04,-1.555,-0.02,-0.126,256.3
-0.096,0.045,0.002,-1.558,-0.025,-0.134,256.3
-0.068,0.028,0.047,-1.567,-0.028,-0.142,256.3
-0.05,0.032,0.053,-1.571,-0.031,-0.15,256.3
0.045,0.029,0.054,-1.573,-0.033,-0.157,258.8
0.116,0.015,0.008,-1.57,-0.033,-0.164,258.8
0.033,0.024,0.028,-1.569,-0.036,-0.171,258.8
0.013,-0.0,0.02,-1.571,-0.037,-0.178,258.8
-0.133,0.004,-0.015,-1.573,-0.037,-0.184,258.8
-0.095,-0.056,0.037,-1.588,-0.036,-0.195,258.8
0.006,-0.04,0.028,-1.589,-0.035,-0.2,258.8
-0.027,0.009,-0.005,-1.591,-0.035,-0.206,258.8
0.037,-0.032,0.048,-1.594,-0.038,-0.212,258.8
0.03,-0.035,0.037,-1.594,-0.038,-0.217,260.9
0.037,-0.006,0.001,-1.59,-0.037,-0.222,260.9
0.034,-0.008,-0.017,-1.588,-0.038,-0.227,260.9
-0.007,0.032,0.006,-1.587,-0.039,-0.233,260.9
-0.059,0.016,0.014,-1.588,-0.042,-0.24,260.9
-0.112,0.022,-0.007,-1.585,-0.043,-0.247,260.9
-0.053,0.02,0.01,-1.585,-0.044,-0.254,260.9
-0.086,0.005,-0.008,-1.588,-0.046,-0.261,260.9
0.012,-0.007,0.005,-1.593,-0.045,-0.267,260.9
-0.034,-0.0,0.028,-1.596,-0.046,-0.274,260.9
0.013,0.0,-0.015,-1.595,-0.046,-0.28,260.9
0.018,-0.01,0.006,-1.593,-0.047,-0.286,262.3
0.013,-0.052,-0.019,-1.593,-0.045,-0.292,262.3
0.006,-0.037,-0.06,-1.587,-0.044,-0.297,262.3
0.027,0.008,-0.072,-1.583,-0.048,-0.302,262.3
0.049,0.008,-0.076,-1.577,-0.049,-0.308,262.3
-0.141,0.004,-0.075,-1.577,-0.048,-0.314,262.3
-0.005,0.021,-0.045,-1.578,-0.052,-0.32,262.3
-0.056,0.015,-0.04,-1.579,-0.055,-0.327,262.3
-0.014,0.008,-0.097,-1.574,-0.057,-0.334,262.3
0.008,0.017,-0.063,-1.562,-0.057,-0.341,262.3
-0.012,-0.011,-0.085,-1.554,-0.058,-0.348,265.4
-0.021,0.007,-0.068,-1.547,-0.06,-0.354,265.4
-0.034,-0.026,-0.048,-1.544,-0.058,-0.359,265.4
0.003,-0.039,-0.035,-1.541,-0.052,-0.362,265.4
-0.02,-0.088,-0.023,-1.537,-0.045,-0.366,265.4
0.01,-0.068,-0.024,-1.535,-0.039,-0.37,265.4
0.016,-0.042,-0.04,-1.532,-0.037,-0.374,265.4
0.006,0.007,-0.044,-1.527,-0.037,-0.378,265.4
-0.089,0.011,-0.016,-1.526,-0.039,-0.383,265.4
0.044,-0.018,0.015,-1.527,-0.036,-0.388,265.4
-0.26,-0.082,-0.1,-1.534,-0.032,-0.394,267.5
-0.083,-0.011,-0.017,-1.538,-0.031,-0.4,267.5
0.142,-0.007,0.056,-1.536,-0.032,-0.406,267.5
0.165,0.023,-0.152,-1.526,-0.033,-0.413,267.5
0.049,0.026,-0.098,-1.521,-0.033,-0.419,267.5
-0.095,0.04,-0.061,-1.525,-0.031,-0.426,267.5
-0.28,-0.04,-0.071,-1.533,-0.029,-0.431,267.5
-0.18,-0.058,0.042,-1.54,-0.029,-0.436,267.5
0.094,-0.023,0.055,-1.538,-0.03,-0.442,267.5
0.161,-0.031,0.034,-1.538,-0.03,-0.447,270.4
0.003,-0.054,0.031,-1.54,-0.025,-0.451,270.4
-0.032,-0.031,0.066,-1.545,-0.022,-0.456,270.4
-0.042,-0.091,0.064,-1.553,-0.018,-0.459,270.4
-0.045,-0.028,0.061,-1.562,-0.013,-0.463,270.4
-0.018,-0.037,0.034,-1.569,-0.011,-0.466,270.4
0.022,-0.017,0.034,-1.57,-0.011,-0.47,270.4
-0.063,-0.019,0.036,-1.571,-0.007,-0.475,270.4
-0.013,0.015,0.029,-1.573,-0.012,-0.481,270.4
-0.02,0.042,0.029,-1.573,-0.016,-0.487,270.4
-0.021,0.054,0.03,-1.574,-0.018,-0.493,272.1
-0.036,0.021,0.039,-1.575,-0.018,-0.499,272.1
-0.063,0.037,0.017,-1.578,-0.021,-0.505,272.1
-0.054,0.03,0.02,-1.581,-0.025,-0.511,272.1
0.009,0.019,0.027,-1.583,-0.026,-0.517,272.1
0.012,0.007,-0.016,-1.582,-0.028,-0.523,272.1
0.007,-0.017,-0.017,-1.579,-0.027,-0.529,272.1
-0.026,0.012,-0.001,-1.578,-0.028,-0.535,272.1
-0.017,-0.011,-0.012,-1.578,-0.029,-0.54,272.1
0.011,0.013,-0.024,-1.578,-0.027,-0.545,272.1
-0.032,-0.003,0.006,-1.579,-0.028,-0.551,274.2
0.007,-0.006,0.007,-1.582,-0.028,-0.557,274.2
-0.024,0.019,0.018,-1.582,-0.026,-0.563,274.2
-0.01,-0.022,0.025,-1.586,-0.026,-0.569,274.2
0.009,0.023,0.008,-1.586,-0.023,-0.574,274.2
-0.023,-0.039,-0.014,-1.584,-0.021,-0.578,274.2
-0.075,-0.009,-0.018,-1.584,-0.021,-0.583,274.2
-0.045,-0.006,-0.029,-1.583,-0.025,-0.589,274.2
-0.041,-0.003,-0.025,-1.58,-0.028,-0.594,274.2
0.028,-0.023,-0.054,-1.574,-0.029,-0.599,274.2
0.02,-0.002,-0.044,-1.57,-0.031,-0.604,274.2
-0.018,0.021,-0.056,-1.563,-0.034,-0.609,277.0
-0.052,0.001,-0.047,-1.558,-0.035,-0.615,277.0
0.023,-0.026,-0.023,-1.56,-0.039,-0.62,277.0
-0.076,-0.015,-0.031,-1.558,-0.04,-0.626,277.0
0.045,-0.001,-0.034,-1.554,-0.04,-0.631,277.0
0.064,-0.003,-0.025,-1.55,-0.042,-0.636,277.0
-0.031,-0.02,-0.074,-1.544,-0.041,-0.641,277.0
-0.035,-0.04,-0.056,-1.542,-0.041,-0.645,277.0
-0.05,-0.022,-0.043,-1.541,-0.04,-0.649,277.0
-0.016,-0.073,-0.036,-1.541,-0.039,-0.653,279.5
-0.047,-0.037,-0.062,-1.537,-0.036,-0.656,279.5
-0.024,-0.061,-0.032,-1.536,-0.034,-0.66,279.5
-0.04,-0.046,-0.034,-1.536,-0.032,-0.663,279.5
-0.063,-0.036,-0.021,-1.539,-0.033,-0.667,279.5
-0.027,-0.03,-0.023,-1.537,-0.035,-0.671,279.5
0.037,0.012,-0.026,-1.534,-0.038,-0.675,279.5
0.046,-0.056,-0.023,-1.528,-0.04,-0.679,279.5
-0.002,-0.006,-0.04,-1.523,-0.038,-0.683,279.5
0.037,0.007,0.019,-1.523,-0.038,-0.686,279.5
-0.054,-0.031,0.004,-1.527,-0.036,-0.69,281.2
-0.019,-0.035,-0.015,-1.526,-0.035,-0.694,281.2
-0.031,-0.03,0.009,-1.527,-0.035,-0.698,281.2
0.063,0.013,0.052,-1.528,-0.037,-0.702,281.2
0.024,0.024,-0.026,-1.527,-0.04,-0.707,281.2
-0.064,-0.017,0.029,-1.527,-0.039,-0.714,281.2
-0.072,0.007,0.019,-1.528,-0.039,-0.718,281.2
0.068,-0.021,0.049,-1.527,-0.036,-0.722,281.2
-0.017,-0.008,0.018,-1.523,-0.031,-0.726,281.2
0.021,0.022,0.013,-1.523,-0.032,-0.73,283.4
-0.013,0.016,0.048,-1.529,-0.03,-0.734,283.4
0.002,-0.011,0.048,-1.533,-0.032,-0.739,283.4
0.021,-0.009,0.048,-1.535,-0.036,-0.744,283.4
0.031,-0.012,0.048,-1.537,-0.04,-0.747,283.4
-0.04,0.017,0.02,-1.54,-0.043,-0.751,283.4
-0.087,-0.009,0.088,-1.545,-0.043,-0.754,283.4
-0.045,-0.005,0.084,-1.549,-0.042,-0.759,283.4
0.003,0.03,0.053,-1.552,-0.044,-0.764,283.4
-0.009,0.028,0.049,-1.552,-0.047,-0.768,283.4
-0.0,0.004,0.041,-1.553,-0.049,-0.773,286.2
0.03,-0.004,0.062,-1.557,-0.049,-0.777,286.2
0.014,-0.033,0.005,-1.564,-0.046,-0.78,286.2
0.031,-0.008,0.035,-1.565,-0.045,-0.783,286.2
-0.017,-0.022,-0.019,-1.57,-0.043,-0.787,286.2
-0.056,-0.021,-0.004,-1.574,-0.045,-0.792,286.2
-0.049,-0.015,0.031,-1.579,-0.047,-0.795,286.2
0.063,-0.009,0.022,-1.579,-0.049,-0.799,286.2
0.001,0.03,0.008,-1.578,-0.049,-0.802,286.2
0.098,0.028,-0.035,-1.572,-0.049,-0.806,286.2
0.062,0.025,-0.011,-1.564,-0.046,-0.81,286.2
0.066,-0.025,-0.08,-1.554,-0.041,-0.812,286.9
0.02,-0.027,-0.052,-1.549,-0.037,-0.815,286.9
-0.066,-0.026,-0.041,-1.546,-0.035,-0.817,286.9
-0.053,-0.058,-0.052,-1.545,-0.036,-0.82,286.9
-0.075,-0.042,-0.032,-1.547,-0.039,-0.822,286.9
0.006,-0.013,-0.034,-1.544,-0.039,-0.824,286.9
0.007,-0.039,-0.034,-1.542,-0.037,-0.826,286.9
0.019,-0.017,-0.055,-1.538,-0.04,-0.829,286.9
